ID,item_cnt_month
50940,0.45220646
50941,0.23724853
50942,0.4866918
50943,0.3964288
50944,0.48070627
50945,0.3632134
50946,0.14871079
50947,0.48435777
50948,0.41286048
50949,0.4117854
50950,1.0517734
50951,0.46411544
50952,0.45594457
50953,0.41079363
50954,3.030186
50955,0.28697586
50956,0.5427741
50957,0.4691076
50958,0.31739146
50959,0.34504715
50960,0.31912094
50961,0.9295864
50962,0.40618518
50963,0.29157832
50964,0.46468756
50965,0.31601053
50966,0.36021432
50967,0.46743402
50968,0.44508508
50969,0.3552824
50970,0.34571102
50971,0.2919812
50972,0.33852878
50973,0.54140484
50974,0.35817423
50975,0.35447952
50976,0.38247982
50977,0.76796234
50978,0.39716527
50979,0.6347257
50980,0.4452614
50981,0.4397954
50982,0.61636853
50983,0.37356934
50984,0.30609506
50985,0.3501335
50986,0.8171021
50987,0.39740667
50988,0.7256453
50989,0.4727235
50990,0.44566658
50991,0.41509673
50992,0.44533494
50993,0.3503171
50994,0.41225493
50995,0.42668
50996,0.33346334
50997,0.70282423
50998,0.5543194
50999,0.3648967
51000,0.24491099
51001,0.65634227
51002,0.50547874
51003,0.34374133
51004,4.2239833
51005,0.5149047
51006,1.8490533
51007,0.29692876
51008,0.2997367
51009,1.4766812
51010,1.8941199
51011,0.4004311
51012,0.26295793
51013,0.7126881
51014,1.2824026
51015,1.4561825
51016,0.059494156
51017,0.1859074
51018,0.58905816
51019,0.57659006
51020,0.22090438
51021,0.29025704
51022,11.146244
51023,0.30259725
51024,0.7941122
51025,1.4766188
51026,0.3235635
51027,0.35793972
51028,1.9267862
51029,6.076742
51030,0.88210964
51031,0.55940807
51032,1.0397084
51033,1.9292514
51034,0.19049418
51035,0.15088911
51036,0.15731397
51037,2.0860243
51038,0.24351822
51039,0.24577205
51040,0.84738743
51041,2.2765775
51042,3.2213814
51043,6.8653483
51044,5.6391406
51045,1.1025603
51046,1.159482
51047,0.7308192
51048,1.7853538
51049,0.44947615
51050,0.9798393
51051,0.6757251
51052,0.43010175
51053,0.7979531
51054,2.060307
51055,7.4249406
51056,0.89380085
51057,0.5651313
51058,4.7101
51059,6.462444
51060,4.739979
51061,0.17871317
51062,0.17945227
51063,0.56712735
51064,4.7404037
51065,0.66294575
51066,0.16825716
51067,0.05208026
51068,1.1202304
51069,0.07104845
51070,0.66294575
51071,1.4770846
51072,0.13179404
51073,0.4492805
51074,8.060506
51075,10.872227
51076,0.28067207
51077,7.569082
51078,0.26926666
51079,0.58330953
51080,0.89103353
51081,1.0339117
51082,3.4505615
51083,0.13992453
51084,0.1672028
51085,0.35938132
51086,0.36124897
51087,0.06266154
51088,1.1856313
51089,0.3088453
51090,0.68339515
51091,0.87297416
51092,1.4983032
51093,0.037227023
51094,0.9383733
51095,0.012973828
51096,0.0
51097,0.13334031
51098,0.7105342
51099,0.8275583
51100,1.5944823
51101,4.1107845
51102,0.25250745
51103,3.3984103
51104,0.09247011
51105,0.78301513
51106,0.55520105
51107,1.2336899
51108,0.204338
51109,0.65118504
51110,0.16085717
51111,0.49006724
51112,0.22363546
51113,2.3714905
51114,0.04108741
51115,0.2760654
51116,0.34763306
51117,0.07451017
51118,3.1127696
51119,0.09706466
51120,0.10066113
51121,0.06324412
51122,0.33252195
51123,0.14070505
51124,0.25753808
51125,0.5530529
51126,0.51306844
51127,0.21140172
51128,0.43129358
51129,0.43216893
51130,0.5812926
51131,0.06537962
51132,2.8647375
51133,9.28529
51134,0.057898737
51135,5.6007943
51136,1.9885082
51137,2.5223544
51138,1.1266955
51139,3.2659507
51140,0.16478902
51141,0.468627
51142,0.094828404
51143,0.5851495
51144,0.86405027
51145,0.86405027
51146,0.86405027
51147,0.06604554
51148,0.5270661
51149,0.16733904
51150,0.13041788
51151,1.0579693
51152,12.462613
51153,0.29958126
51154,0.19016446
51155,0.28815427
51156,0.366848
51157,0.27631354
51158,0.11505366
51159,0.35809344
51160,1.4322053
51161,0.26528865
51162,2.0978734
51163,1.7572255
51164,0.47645485
51165,0.14841008
51166,0.23552875
51167,0.0481807
51168,0.5324434
51169,0.2943996
51170,0.2624641
51171,0.4886073
51172,0.1628432
51173,1.9603567
51174,2.0529547
51175,2.468324
51176,1.0427458
51177,0.95044446
51178,0.22188286
51179,0.2827954
51180,2.2203689
51181,0.09952703
51182,0.2643339
51183,0.21193519
51184,0.11421211
51185,0.033748966
51186,0.16446221
51187,0.18015686
51188,0.5261905
51189,0.5261905
51190,0.43256673
51191,0.53601086
51192,0.9549476
51193,0.18338737
51194,0.3168793
51195,0.05009021
51196,0.61012065
51197,5.7893434
51198,1.0597845
51199,4.9988236
51200,0.0
51201,4.9988236
51202,0.14972326
51203,1.0669003
51204,0.14473423
51205,0.6715884
51206,0.32118383
51207,0.046304412
51208,1.1419756
51209,0.4535585
51210,0.07764511
51211,0.17416084
51212,0.036130644
51213,0.28851578
51214,0.109893985
51215,0.0018231943
51216,0.42491823
51217,0.2567755
51218,0.33491746
51219,0.30563962
51220,0.10421395
51221,5.4072323
51222,4.2535987
51223,0.25492057
51224,0.5235392
51225,0.31307837
51226,0.38260183
51227,0.11537525
51228,0.0092938915
51229,0.20785794
51230,4.427747
51231,0.6377616
51232,0.1379996
51233,0.105257094
51234,0.13240437
51235,0.20619446
51236,1.057538
51237,0.98857737
51238,0.52887607
51239,0.17913839
51240,0.1352044
51241,0.10412452
51242,0.19410548
51243,6.922714
51244,0.52920115
51245,0.2316573
51246,1.3163693
51247,0.3881448
51248,0.28678164
51249,0.10201201
51250,0.42148674
51251,0.22977786
51252,0.7839272
51253,0.9325161
51254,0.288548
51255,12.209263
51256,1.0315443
51257,0.2270144
51258,0.29273537
51259,0.08691651
51260,0.06782073
51261,0.091699615
51262,0.16971746
51263,0.003682375
51264,0.2453541
51265,0.5816333
51266,0.059654642
51267,0.70142794
51268,1.181737
51269,0.41300622
51270,0.3404694
51271,0.21210141
51272,0.11367543
51273,1.2183831
51274,13.573113
51275,0.17027205
51276,0.13155013
51277,0.27914894
51278,0.21675807
51279,0.7593945
51280,0.18972811
51281,0.23956329
51282,0.0431122
51283,0.37632778
51284,0.20881164
51285,0.19478564
51286,0.09371159
51287,0.39220452
51288,0.20319664
51289,0.15927315
51290,0.057626575
51291,0.28966305
51292,0.42749283
51293,0.057645828
51294,0.32519197
51295,1.1627553
51296,0.32349506
51297,0.6395391
51298,0.02606972
51299,0.43868163
51300,0.24730094
51301,0.6395166
51302,0.9285463
51303,0.23580788
51304,0.048246227
51305,0.08983123
51306,0.2678714
51307,0.22713979
51308,0.06905059
51309,2.2382479
51310,1.1361597
51311,0.2652108
51312,0.46692812
51313,0.25986522
51314,0.19813134
51315,0.7418902
51316,0.15154701
51317,1.8677037
51318,0.11170092
51319,0.15767634
51320,0.52332366
51321,0.057631828
51322,0.49121884
51323,0.09455994
51324,0.3013688
51325,0.45858124
51326,0.090722635
51327,0.12100555
51328,0.23667341
51329,0.15980148
51330,0.3068088
51331,0.041373998
51332,0.062212963
51333,0.17443502
51334,0.1081624
51335,0.24288292
51336,0.38953468
51337,0.34856215
51338,0.287268
51339,1.1012142
51340,0.0687832
51341,0.0
51342,1.0196731
51343,0.38101026
51344,0.13032171
51345,0.05756183
51346,2.1669571
51347,0.84480727
51348,0.06310274
51349,0.4516603
51350,0.30198476
51351,0.455244
51352,0.22411987
51353,0.16980906
51354,0.5991175
51355,0.49376073
51356,0.91363394
51357,1.4006813
51358,0.2857454
51359,0.678823
51360,0.7892418
51361,2.1574845
51362,0.6011642
51363,0.30590123
51364,0.6974125
51365,0.78860795
51366,1.0054212
51367,0.037392702
51368,0.13339525
51369,0.78855324
51370,0.89739
51371,2.2217987
51372,1.3672919
51373,1.4121156
51374,0.68675375
51375,0.91623557
51376,0.40241325
51377,0.15314765
51378,0.16127783
51379,0.18051201
51380,4.7777104
51381,0.57561076
51382,0.5260973
51383,0.62164986
51384,0.99832606
51385,0.24287087
51386,0.55958676
51387,1.7769545
51388,0.08597795
51389,0.06018236
51390,0.89176285
51391,0.45305985
51392,0.08333628
51393,0.3546301
51394,0.20091215
51395,0.0577822
51396,2.2291448
51397,1.1039445
51398,0.06743906
51399,0.11633618
51400,0.923012
51401,0.3899585
51402,3.4802585
51403,7.9743896
51404,5.1908937
51405,0.054600798
51406,0.44692084
51407,0.0
51408,0.2781398
51409,4.2332954
51410,0.5876142
51411,0.8255955
51412,0.66234064
51413,0.36936536
51414,0.065094665
51415,3.3443525
51416,1.354066
51417,4.2332954
51418,5.290587
51419,0.5908649
51420,0.4488944
51421,3.6573982
51422,0.28142893
51423,0.2619629
51424,0.21135679
51425,0.3367638
51426,4.720141
51427,1.1285875
51428,0.46467653
51429,0.086028405
51430,0.6003916
51431,0.44488445
51432,0.06759129
51433,0.12140008
51434,0.0730693
51435,0.8295933
51436,0.04039772
51437,0.56649697
51438,0.25431925
51439,0.40771505
51440,0.058796577
51441,0.17641452
51442,0.8098172
51443,0.09239155
51444,0.36709815
51445,0.57633877
51446,0.13574158
51447,0.16191548
51448,0.19314082
51449,0.2314406
51450,0.18190078
51451,0.16469829
51452,0.13525905
51453,0.1934737
51454,0.23369795
51455,0.10157387
51456,0.5265383
51457,0.0023778193
51458,1.9649382
51459,0.8331455
51460,16.751593
51461,0.08405802
51462,0.49458754
51463,0.25475648
51464,0.7587396
51465,1.5142746
51466,0.68126
51467,1.0236245
51468,0.107937716
51469,0.13353209
51470,0.40218404
51471,0.4346346
51472,0.095239595
51473,0.022300348
51474,0.64236486
51475,0.45311013
51476,0.07470657
51477,0.43320584
51478,0.117403924
51479,0.15728682
51480,0.13223529
51481,0.13223529
51482,0.15465015
51483,0.16085017
51484,0.44544956
51485,0.42930463
51486,0.5610508
51487,0.88525844
51488,0.2219513
51489,0.64672756
51490,0.17870265
51491,0.13223529
51492,0.76878035
51493,0.017002959
51494,0.7834525
51495,0.39011747
51496,0.20833251
51497,6.60097
51498,8.175632
51499,0.6958264
51500,8.4148445
51501,0.25588858
51502,0.3269272
51503,0.100116104
51504,1.182189
51505,0.7582003
51506,0.8673823
51507,0.10968921
51508,0.43673107
51509,0.11273467
51510,0.20183739
51511,0.19973502
51512,0.122804925
51513,0.5945164
51514,0.08446799
51515,5.876239
51516,0.15262428
51517,0.3473953
51518,0.19492789
51519,0.46831915
51520,0.4195838
51521,0.12614265
51522,0.77828884
51523,1.9832923
51524,0.2748566
51525,0.6165756
51526,0.14853987
51527,0.20512381
51528,0.0657419
51529,0.09145659
51530,0.34608874
51531,0.16921052
51532,0.14281951
51533,0.0793217
51534,0.0
51535,0.080031976
51536,4.3084836
51537,0.11038734
51538,0.093960285
51539,0.22692713
51540,1.0985918
51541,4.2332954
51542,0.13674359
51543,0.21178673
51544,0.0773623
51545,0.059982415
51546,0.18295074
51547,0.15268064
51548,0.35073045
51549,0.4009052
51550,0.0
51551,0.32393685
51552,0.8452523
51553,0.27236283
51554,0.10872275
51555,0.6485722
51556,0.21529067
51557,0.19275934
51558,0.0
51559,0.27295536
51560,0.043842647
51561,0.51691556
51562,0.2880225
51563,0.13029458
51564,0.019720983
51565,0.12285762
51566,0.11140841
51567,0.0620379
51568,0.13745636
51569,0.61193633
51570,0.1889778
51571,1.0306349
51572,1.3396505
51573,0.11722638
51574,0.035833035
51575,0.29347613
51576,0.33860478
51577,0.5945164
51578,6.0930305
51579,0.05111938
51580,0.047699228
51581,0.042958368
51582,0.014556764
51583,0.047699228
51584,0.4036992
51585,0.3764908
51586,0.69392455
51587,1.1166326
51588,3.0097585
51589,0.31835434
51590,2.3903346
51591,1.1071024
51592,4.834373
51593,0.62307656
51594,0.17838553
51595,0.5267794
51596,0.13978252
51597,0.11617229
51598,0.4965771
51599,0.3597363
51600,0.9488692
51601,3.127665
51602,0.10469179
51603,0.26875347
51604,0.11485775
51605,0.07417627
51606,0.2010585
51607,0.5031102
51608,0.109807566
51609,0.43719968
51610,0.33927357
51611,0.5724869
51612,0.0
51613,0.0
51614,0.0
51615,0.6474142
51616,1.0606431
51617,0.92494226
51618,0.30029228
51619,0.120457456
51620,0.016252145
51621,8.4148445
51622,4.6631365
51623,0.8709184
51624,1.675112
51625,0.12953663
51626,0.14204742
51627,0.1950795
51628,0.14493704
51629,0.2253378
51630,0.076538734
51631,0.015212912
51632,0.26038828
51633,0.06871794
51634,2.794299
51635,0.02106011
51636,0.66294575
51637,0.13073213
51638,0.10502819
51639,0.0
51640,0.43985924
51641,0.59018946
51642,0.25877905
51643,0.027801253
51644,0.08233176
51645,0.622718
51646,0.33867374
51647,0.095328666
51648,0.096872985
51649,0.36129227
51650,0.19555229
51651,0.82972014
51652,0.80877125
51653,0.072950564
51654,0.42381838
51655,0.5102854
51656,3.514894
51657,0.49529648
51658,0.1446643
51659,0.098331064
51660,0.38598683
51661,0.20811519
51662,0.0
51663,0.54964566
51664,0.0
51665,0.40098783
51666,0.08244491
51667,0.5744771
51668,0.9546573
51669,0.69715285
51670,0.066771194
51671,0.04664711
51672,0.058264278
51673,0.48407766
51674,0.42937145
51675,0.6450964
51676,0.5585973
51677,0.20838553
51678,0.48053834
51679,0.18514393
51680,0.024122462
51681,0.1205845
51682,0.0
51683,1.1657877
51684,0.9546573
51685,1.0358946
51686,0.4695157
51687,1.7102885
51688,0.10539066
51689,0.041373998
51690,0.11559879
51691,0.17023446
51692,0.23330587
51693,0.13845003
51694,0.32648566
51695,0.21370476
51696,0.20166263
51697,0.05443006
51698,0.1153742
51699,0.6475872
51700,0.56187737
51701,0.20166263
51702,0.83295465
51703,0.44543582
51704,0.21937072
51705,0.5175735
51706,0.031647667
51707,0.22035737
51708,0.3827954
51709,1.543921
51710,0.46863508
51711,0.3854545
51712,0.1293129
51713,0.44254538
51714,0.13743553
51715,0.24687245
51716,0.18527907
51717,0.05786024
51718,0.0018742532
51719,1.6066434
51720,0.21972848
51721,0.52646875
51722,0.46781883
51723,0.95927155
51724,0.03680493
51725,0.22899094
51726,0.47633523
51727,0.9121654
51728,0.20166263
51729,0.3449358
51730,0.034375764
51731,0.0687832
51732,1.7474159
51733,1.0188723
51734,2.5432997
51735,0.18682566
51736,0.32553625
51737,0.35560188
51738,0.15577433
51739,0.09243988
51740,0.105484575
51741,0.17468414
51742,0.21408406
51743,0.32832947
51744,0.28990576
51745,0.2540099
51746,0.29981127
51747,0.34685513
51748,0.5187737
51749,0.13984384
51750,0.16605875
51751,0.053422842
51752,0.12269282
51753,0.24962094
51754,1.993997
51755,0.5645622
51756,0.07344128
51757,0.22723006
51758,0.059240535
51759,0.37251732
51760,0.38047516
51761,0.42084166
51762,0.22065921
51763,1.5727628
51764,0.22967084
51765,0.4826993
51766,0.12566662
51767,0.96980107
51768,0.83379567
51769,0.65267277
51770,1.2382245
51771,0.0073407292
51772,0.78055346
51773,0.18030514
51774,0.14490776
51775,0.15103123
51776,0.30346194
51777,0.36823538
51778,0.0408924
51779,0.1068979
51780,0.20166263
51781,0.48262334
51782,0.30577776
51783,1.0539625
51784,0.20166263
51785,1.290238
51786,0.8346853
51787,0.4162285
51788,0.32580557
51789,0.41246897
51790,0.20166263
51791,0.20166263
51792,0.20166263
51793,2.4018507
51794,0.20166263
51795,0.3299189
51796,0.35050085
51797,4.47848
51798,0.20166263
51799,1.4932075
51800,0.057513222
51801,0.06455989
51802,1.605242
51803,1.0064298
51804,0.054180373
51805,0.06329241
51806,0.93337405
51807,0.095997475
51808,0.4322945
51809,0.06848895
51810,0.3582969
51811,0.42209473
51812,0.51433337
51813,0.2316413
51814,0.061549224
51815,0.19015442
51816,0.28375366
51817,0.026821777
51818,1.0001498
51819,0.29456255
51820,0.1835917
51821,0.136724
51822,0.25164068
51823,0.7762661
51824,0.13484836
51825,0.11810818
51826,0.19694689
51827,0.56317115
51828,0.123171255
51829,0.2751047
51830,0.72359395
51831,0.028834518
51832,0.037727553
51833,0.12833539
51834,0.57603467
51835,0.19793306
51836,0.31102884
51837,0.28031898
51838,0.6546129
51839,0.058503598
51840,0.051510137
51841,0.14237113
51842,0.056107115
51843,0.09790449
51844,0.5309442
51845,0.15463686
51846,0.057981297
51847,0.09371159
51848,0.26413375
51849,0.14595526
51850,0.1054528
51851,0.8446363
51852,0.34961542
51853,0.09790449
51854,0.48928207
51855,0.10349365
51856,0.5441356
51857,0.18640472
51858,0.5176238
51859,0.15243462
51860,0.19248664
51861,0.13973749
51862,0.014891654
51863,0.60603726
51864,0.4849776
51865,0.734854
51866,0.47504497
51867,0.2713185
51868,0.38571003
51869,0.124702804
51870,0.26782024
51871,0.09938212
51872,0.1170871
51873,0.63613474
51874,0.060113244
51875,0.4646807
51876,0.29854438
51877,0.20970036
51878,0.30735186
51879,0.76417434
51880,0.20255335
51881,2.7172027
51882,0.23148738
51883,0.73043144
51884,0.12178004
51885,0.72098935
51886,0.16376059
51887,0.08881097
51888,0.14457908
51889,0.3573783
51890,0.23537305
51891,0.33969563
51892,0.91009283
51893,0.12711
51894,0.13729057
51895,0.019470736
51896,0.25234404
51897,0.11283671
51898,0.4183507
51899,0.3703529
51900,0.12516549
51901,1.6841099
51902,0.09889113
51903,1.1010005
51904,0.54768586
51905,0.21043454
51906,0.64550483
51907,0.28548315
51908,0.6707524
51909,0.61616313
51910,0.20204505
51911,0.06538941
51912,0.28665915
51913,0.2282991
51914,0.06404047
51915,0.15486813
51916,0.22835466
51917,0.07655877
51918,0.1386998
51919,0.40239868
51920,0.06886373
51921,0.8601049
51922,0.108223826
51923,0.25935197
51924,0.07562465
51925,0.08227036
51926,0.093584895
51927,0.2663501
51928,0.57900286
51929,0.97855365
51930,0.11903372
51931,0.18983811
51932,0.6373817
51933,0.33818766
51934,0.3816487
51935,0.5051544
51936,0.24550687
51937,0.19279559
51938,0.26586002
51939,0.23356043
51940,0.052792367
51941,0.33450785
51942,0.22905359
51943,0.6177021
51944,0.20236817
51945,0.015199695
51946,0.09894654
51947,0.26881057
51948,0.29567322
51949,0.16951394
51950,0.6134783
51951,0.059673592
51952,0.062996
51953,0.038543526
51954,0.22076476
51955,0.17261863
51956,0.7789408
51957,0.07191938
51958,1.5815091
51959,2.4395428
51960,1.2223911
51961,0.018130362
51962,0.2862547
51963,0.022564452
51964,0.89551175
51965,0.13712129
51966,0.16020773
51967,0.19147047
51968,0.25969046
51969,0.28223678
51970,0.24082324
51971,0.35717827
51972,0.15802039
51973,0.06140974
51974,0.19347325
51975,0.092034124
51976,0.07030104
51977,5.1545367
51978,0.42508826
51979,1.9272168
51980,0.1849326
51981,0.19523525
51982,0.5664232
51983,0.20203689
51984,0.15737954
51985,0.0009764731
51986,0.49187973
51987,0.2971944
51988,0.14582163
51989,0.19016415
51990,2.474198
51991,0.7338996
51992,0.09161992
51993,1.8868456
51994,0.4088013
51995,0.8236213
51996,0.13037859
51997,1.003418
51998,0.16546738
51999,0.15954855
52000,0.8074343
52001,0.21578532
52002,0.7232461
52003,0.1376308
52004,0.0887499
52005,0.3403733
52006,0.024983946
52007,0.012682103
52008,0.46307233
52009,0.023767054
52010,0.06911799
52011,0.22938935
52012,0.29272628
52013,1.0165564
52014,1.1156332
52015,0.33055297
52016,0.049783938
52017,0.13081785
52018,0.48790464
52019,1.4486682
52020,0.2539503
52021,0.91948473
52022,0.027239513
52023,0.12240052
52024,0.59784853
52025,0.20077196
52026,0.42308864
52027,0.37713537
52028,0.06873807
52029,0.109839015
52030,0.06012155
52031,3.1198945
52032,4.52532
52033,0.99913454
52034,0.56580436
52035,0.10571946
52036,0.25372782
52037,2.1880856
52038,0.34337565
52039,0.17645028
52040,0.33611423
52041,0.032950476
52042,0.83621013
52043,0.14710373
52044,0.20912519
52045,0.07226747
52046,0.26969337
52047,0.15550613
52048,0.17255098
52049,0.3270606
52050,0.28257194
52051,0.37142164
52052,1.043345
52053,0.14659166
52054,0.33022162
52055,0.43094122
52056,0.45361584
52057,0.5687747
52058,0.19395286
52059,1.2995481
52060,0.4960976
52061,1.0553974
52062,0.0
52063,0.25420326
52064,0.5252953
52065,0.21639624
52066,0.15937187
52067,0.41813836
52068,0.08779585
52069,0.31272414
52070,0.14286146
52071,0.0
52072,1.9989191
52073,0.39935964
52074,0.31915435
52075,0.49418572
52076,0.28787628
52077,4.5035377
52078,0.33685526
52079,2.9044628
52080,0.10460721
52081,0.0
52082,0.13128692
52083,0.39115292
52084,0.19432712
52085,0.79019415
52086,0.20877251
52087,1.0179176
52088,1.059248
52089,1.3282007
52090,10.610872
52091,0.7066088
52092,1.2167621
52093,0.26651156
52094,0.12572998
52095,0.20094961
52096,0.83432114
52097,0.43898782
52098,3.2659507
52099,0.95580363
52100,0.17999236
52101,0.45118597
52102,0.3172802
52103,0.5046052
52104,1.3570898
52105,0.1798862
52106,0.86405027
52107,0.29041073
52108,0.081351236
52109,0.55458
52110,0.1480962
52111,0.056973837
52112,0.55949664
52113,0.11858179
52114,0.15395449
52115,0.0
52116,0.08688858
52117,0.06624706
52118,0.18129343
52119,0.17855516
52120,0.24213736
52121,0.0
52122,0.25050533
52123,0.0
52124,0.28932184
52125,0.21185248
52126,0.14582229
52127,0.1355524
52128,0.1386493
52129,0.062842906
52130,0.05072414
52131,0.5986937
52132,0.12210794
52133,0.076028004
52134,0.070749655
52135,0.24201351
52136,0.17877021
52137,0.3990395
52138,0.38135043
52139,0.07612789
52140,0.5837779
52141,0.07062454
52142,0.31387433
52143,0.10202046
52144,0.22892053
52145,0.19181892
52146,0.23889995
52147,1.0424914
52148,0.13596302
52149,0.16446221
52150,0.15786806
52151,0.34538257
52152,0.0
52153,0.11409849
52154,0.30702406
52155,0.13679138
52156,0.11224883
52157,0.886742
52158,2.606985
52159,0.26236472
52160,0.04243602
52161,0.10346635
52162,0.18489107
52163,0.14819597
52164,0.061645947
52165,0.030641686
52166,0.10308267
52167,0.30031613
52168,0.39909616
52169,0.18369646
52170,0.26758808
52171,0.14711413
52172,0.10112122
52173,0.06081138
52174,0.0
52175,0.0
52176,0.0
52177,0.015955884
52178,0.24049094
52179,0.16210872
52180,0.24268056
52181,0.5946804
52182,0.1497921
52183,0.32055226
52184,0.97214127
52185,0.17489353
52186,0.10289121
52187,1.0410012
52188,0.16733724
52189,0.95813715
52190,0.2145302
52191,0.006739516
52192,0.4185551
52193,0.77060723
52194,0.03926865
52195,0.7037642
52196,0.19947447
52197,0.34160104
52198,0.09788954
52199,0.61831737
52200,0.1703852
52201,0.336285
52202,0.0
52203,0.21029785
52204,0.5548471
52205,1.6898721
52206,0.61832356
52207,0.23716825
52208,0.17679
52209,0.14581445
52210,0.17080018
52211,0.12018166
52212,1.245385
52213,1.1683412
52214,0.13771716
52215,0.119650304
52216,0.08542671
52217,0.57745624
52218,0.43954417
52219,0.36046544
52220,0.066258326
52221,0.16348393
52222,0.09244808
52223,0.16118348
52224,0.1331779
52225,0.0
52226,0.1169079
52227,0.20166263
52228,0.5358987
52229,0.33196765
52230,0.5115042
52231,0.47332752
52232,0.37264535
52233,0.12301601
52234,0.3396156
52235,0.51862884
52236,0.41627192
52237,0.2567846
52238,0.20166263
52239,0.48652202
52240,0.28594545
52241,0.47034684
52242,0.1433436
52243,0.34157428
52244,0.13571319
52245,0.17044167
52246,1.0468646
52247,0.6067089
52248,0.09112538
52249,0.28612605
52250,0.17003042
52251,0.5107204
52252,0.12502545
52253,0.24241649
52254,0.07806425
52255,0.0
52256,0.71501744
52257,0.16452856
52258,0.010369204
52259,0.24426098
52260,0.33863756
52261,0.1808554
52262,0.13915324
52263,0.012542576
52264,0.78883064
52265,0.21254542
52266,0.16270003
52267,0.83126986
52268,0.2265883
52269,0.36973253
52270,0.4546339
52271,0.23704547
52272,0.08039699
52273,0.21661288
52274,0.031783905
52275,0.17502539
52276,0.15930025
52277,0.92171144
52278,1.180669
52279,0.19972974
52280,0.07626193
52281,0.084946096
52282,0.12915595
52283,0.0
52284,0.12834077
52285,0.26212257
52286,0.08286291
52287,0.27225786
52288,0.0
52289,0.14838618
52290,0.10961617
52291,0.20275193
52292,0.23519239
52293,0.13740042
52294,0.87174404
52295,0.13235462
52296,0.15365168
52297,0.21215162
52298,0.6476016
52299,0.2333746
52300,0.20126565
52301,0.8738512
52302,0.30248672
52303,1.45332
52304,0.7835059
52305,0.34744826
52306,0.0907814
52307,0.3490191
52308,0.28203198
52309,0.16308379
52310,0.032814544
52311,0.067169294
52312,0.40278044
52313,0.24022226
52314,0.17539081
52315,0.14933522
52316,0.15057555
52317,0.07243172
52318,0.11982113
52319,0.31318703
52320,0.17741978
52321,0.0852095
52322,0.998899
52323,0.120435774
52324,0.06075196
52325,0.15331566
52326,0.052501038
52327,0.2888544
52328,0.21474405
52329,0.09513295
52330,0.0
52331,1.050647
52332,0.18974301
52333,0.6080179
52334,1.2151868
52335,0.0
52336,0.531695
52337,0.15655768
52338,0.45817184
52339,0.18143378
52340,0.050927643
52341,0.050927643
52342,0.21367855
52343,0.06228911
52344,0.00044935197
52345,0.07701762
52346,0.050927643
52347,0.09302866
52348,0.17247736
52349,0.22321256
52350,0.04980543
52351,0.11306627
52352,0.059031762
52353,0.27937287
52354,0.19208698
52355,1.48355
52356,0.44485274
52357,0.052919034
52358,0.2679467
52359,0.09282706
52360,1.0151833
52361,0.80650175
52362,0.15070765
52363,0.13756314
52364,0.17509699
52365,0.075027935
52366,0.12237121
52367,0.066227354
52368,0.14573745
52369,0.25507692
52370,0.51726055
52371,0.03957022
52372,0.12574248
52373,0.19306582
52374,0.16920513
52375,0.30745122
52376,0.35055375
52377,0.18701683
52378,0.28361526
52379,0.2531871
52380,0.18487793
52381,0.19392234
52382,0.4323236
52383,0.43163064
52384,0.20338866
52385,1.2670833
52386,0.23593062
52387,0.08437763
52388,0.8643868
52389,0.22015634
52390,0.33355084
52391,0.0
52392,0.16681069
52393,0.09086265
52394,0.13781552
52395,0.23982343
52396,0.2299917
52397,0.19320112
52398,0.16488853
52399,0.24261126
52400,0.21052477
52401,0.24176799
52402,0.28730276
52403,0.47664502
52404,0.532107
52405,0.1908577
52406,0.084698424
52407,0.2250806
52408,0.0751314
52409,0.088174984
52410,0.17305222
52411,0.12389963
52412,0.17433757
52413,0.4331309
52414,0.116985664
52415,0.0030305497
52416,0.10602419
52417,0.28681433
52418,0.22502103
52419,0.1422984
52420,0.53304815
52421,0.25645387
52422,0.35403144
52423,0.16198203
52424,0.06832664
52425,0.055014458
52426,0.14590043
52427,0.35907742
52428,0.09460859
52429,0.069132
52430,0.269881
52431,0.105732
52432,0.1258484
52433,0.066528514
52434,0.49772885
52435,0.22978456
52436,0.03793394
52437,0.16810587
52438,0.09564689
52439,0.072313555
52440,0.14928153
52441,0.08816694
52442,0.41437462
52443,0.26428503
52444,0.20166263
52445,0.14242625
52446,0.20166263
52447,0.30603155
52448,0.13414966
52449,0.17270622
52450,0.27379513
52451,1.2747176
52452,0.15166514
52453,0.07787449
52454,0.13436612
52455,0.15249027
52456,0.07492572
52457,0.063146755
52458,0.10575075
52459,1.388027
52460,0.2414878
52461,0.21091065
52462,0.10542526
52463,0.40356597
52464,0.24618965
52465,0.17532611
52466,0.1705253
52467,0.67912364
52468,0.21356162
52469,0.07606708
52470,0.14073484
52471,0.30252376
52472,0.080025926
52473,0.056120902
52474,0.12912038
52475,0.23104513
52476,0.113240935
52477,0.32429862
52478,0.23627603
52479,0.5150334
52480,0.1797722
52481,0.23756549
52482,0.46719772
52483,0.04337668
52484,0.049248606
52485,0.03286145
52486,0.18363291
52487,0.096328765
52488,0.10394748
52489,0.8378128
52490,0.7363727
52491,0.22926654
52492,0.2255473
52493,0.055559464
52494,0.08846015
52495,0.04918332
52496,0.078438886
52497,0.49779853
52498,0.2680664
52499,0.14199081
52500,0.17917311
52501,0.0
52502,0.11672268
52503,0.32528913
52504,0.06779648
52505,0.24266784
52506,0.059165563
52507,0.06787818
52508,0.25656253
